 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
27,ctrl-og-15000.jpg,2604,255,255,255,0.539,664020,664020,3.078,0.325,0.904
28,ctrl-og-15000.jpg,4127,255,255,255,0.235,1052385,1052385,1.259,0.794,0.456
29,ctrl-og-15000.jpg,2427,255,255,255,0.571,618885,618885,2.319,0.431,0.895
30,ctrl-og-15000.jpg,2967,255,255,255,0.564,756585,756585,1.794,0.557,0.804
31,ctrl-og-15000.jpg,4210,255,255,255,0.689,1073550,1073550,1.760,0.568,0.917
32,ctrl-og-15000.jpg,2163,255,255,255,0.672,551565,551565,1.817,0.550,0.904
33,ctrl-og-15000.jpg,3522,255,255,255,0.539,898110,898110,1.480,0.676,0.840
34,ctrl-og-15000.jpg,3275,255,255,255,0.679,835125,835125,1.610,0.621,0.911
35,ctrl-og-15000.jpg,2155,255,255,255,0.788,549525,549525,1.393,0.718,0.943
36,ctrl-og-15000.jpg,2464,255,255,255,0.646,628320,628320,1.929,0.519,0.900
37,ctrl-og-15000.jpg,3266,255,255,255,0.582,832830,832830,1.762,0.567,0.891
38,ctrl-og-15000.jpg,3376,255,255,255,0.538,860880,860880,2.191,0.456,0.833
39,ctrl-og-15000.jpg,3890,255,255,255,0.666,991950,991950,1.360,0.735,0.847
40,ctrl-og-15000.jpg,1891,255,255,255,0.623,482205,482205,2.405,0.416,0.876
41,ctrl-og-15000.jpg,9262,255,255,255,0.434,2361810,2361810,1.642,0.609,0.763
42,ctrl-og-15000.jpg,1548,255,255,255,0.741,394740,394740,1.661,0.602,0.953
43,ctrl-og-15000.jpg,2671,255,255,255,0.514,681105,681105,1.191,0.840,0.811
44,ctrl-og-15000.jpg,5771,255,255,255,0.467,1471605,1471605,1.526,0.655,0.782
45,ctrl-og-15000.jpg,2203,255,255,255,0.714,561765,561765,1.408,0.710,0.914
46,ctrl-og-15000.jpg,2014,255,255,255,0.625,513570,513570,2.109,0.474,0.906
47,ctrl-og-15000.jpg,1522,255,255,255,0.670,388110,388110,1.796,0.557,0.925
48,ctrl-og-15000.jpg,4762,255,255,255,0.424,1214310,1214310,4.129,0.242,0.905
49,ctrl-og-15000.jpg,2350,255,255,255,0.659,599250,599250,1.864,0.536,0.935
50,ctrl-og-15000.jpg,2584,255,255,255,0.687,658920,658920,1.533,0.652,0.875
